CORPOICA;CARIBIA;FONTAGRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1/01/2019;12:00;am;:;6;Month;;;;;;;;;;;;;;;;;;;;;;;;;
;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;Gateway;;
Date;&;Time;ISS Recepcion;Temp ;Temp alta ;Temp. Baja ;Hum ;Punto de rocio ;Wet Bulb ;Velocidad del viento - m/s;Direccion del viento;Viento Corriente;Alta velocidad del viento;Alta Dirección del viento;Viento Frio;Indice de calor;THW Index ;THSW  indice;Barometro;Lluvia;Tasa de lluvia;Rad Solar ;Energia solar;Rad Solar Alta ;ET - mm;El indice UV - Index;Dosis de UV;Alto indice UV;Dias-grado de calentamiento;Dias-grado de enfriamiento
18/07/2019 18:00;;;;31;31;31;73;26;27;0;;0.0;0;;31;39;39;40;752.1;0.0;0.0;98;8.43;141;0.1;0;0.0;0;0.000;0.537
18/07/2019 19:00;;;;29;31;29;79;25;25;0;;0.0;0;;29;33;33;33;752.4;0.0;0.0;16;1.38;58;0.0;0;0.0;0;0.000;0.424
18/07/2019 20:00;;;;27;29;27;81;24;24;0;;0.0;0;;27;31;31;30;752.7;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.366
18/07/2019 21:00;;;;26;27;26;81;22;23;0;;0.0;0;;26;28;28;27;752.8;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.319
18/07/2019 22:00;;;;25;26;25;80;22;23;0;;0.0;0;;25;27;27;26;753.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.292
18/07/2019 23:00;;;;25;25;25;79;21;22;0;;0.0;0;;25;26;26;25;753.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.275
19/07/2019 0:00;;;;24;25;24;78;20;21;0;;0.0;0;;24;26;26;25;753.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.257
19/07/2019 7:00;;;;26;26;23;74;21;22;0;;0.0;0;;26;28;28;30;754.6;0.0;0.0;125;10.76;190;0.1;0;0.0;0;0.000;0.329
19/07/2019 8:00;;;;30;30;26;78;26;26;0;;0.0;0;;30;37;37;41;754.7;0.0;0.0;299;25.73;417;0.2;0;0.0;0;0.000;0.479
19/07/2019 9:00;;;;31;32;30;73;26;27;0;;0.0;0;;31;40;40;46;754.6;0.0;0.0;514;44.23;652;0.3;0;0.0;0;0.000;0.546
19/07/2019 10:00;;;;32;32;31;72;26;27;0;;0.0;0;;32;41;41;48;754.5;0.0;0.0;678;58.34;766;0.5;1;0.6;12;0.000;0.567
19/07/2019 11:00;;;;33;33;32;70;27;28;0;;0.0;0;;33;44;44;51;754.2;0.0;0.0;789;67.89;895;0.5;6;2.4;7;0.000;0.616
19/07/2019 12:00;;;;35;35;33;66;27;29;0;;0.0;0;;35;47;47;54;753.6;0.0;0.0;894;76.92;969;0.6;8;3.2;8;0.000;0.678
19/07/2019 13:00;;;;34;35;34;70;27;28;0;;0.0;0;;34;45;45;52;753.0;0.0;0.0;593;51.02;921;0.4;5;2.0;8;0.000;0.634
19/07/2019 14:00;;;;32;34;32;76;27;28;0;;0.0;0;;32;43;43;48;752.4;0.0;0.0;424;36.48;471;0.3;0;0.0;0;0.000;0.572
19/07/2019 15:00;;;;32;32;32;75;27;28;0;;0.0;0;;32;42;42;47;751.9;0.0;0.0;331;28.48;390;0.2;0;0.0;0;0.000;0.569
19/07/2019 16:00;;;;33;33;32;72;27;29;0;;0.0;0;;33;45;45;51;751.5;0.0;0.0;393;33.82;448;0.3;0;0.0;0;0.000;0.620
19/07/2019 17:00;;;;34;34;33;69;28;29;0;;0.0;0;;34;47;47;54;751.4;0.0;0.0;429;36.91;497;0.3;0;0.0;0;0.000;0.660
19/07/2019 18:00;;;;33;34;33;74;27;28;0;;0.0;0;;33;44;44;46;751.5;0.0;0.0;171;14.71;345;0.1;0;0.0;0;0.000;0.597
19/07/2019 19:00;;;;30;33;30;80;26;27;0;;0.0;0;;30;38;38;37;751.9;0.0;0.0;12;1.03;47;0.0;0;0.0;0;0.000;0.484
19/07/2019 20:00;;;;28;30;28;79;24;25;0;;0.0;0;;28;32;32;32;752.0;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.405
19/07/2019 21:00;;;;27;28;27;78;23;24;0;;0.0;0;;27;30;30;30;752.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.373
20/07/2019 7:00;;;;26;26;24;72;21;22;0;;0.0;0;;26;27;27;29;753.0;0.0;0.0;108;9.29;188;0.1;0;0.0;0;0.000;0.317
20/07/2019 8:00;;;;30;30;26;79;26;27;0;;0.0;0;;30;38;38;43;752.8;0.0;0.0;323;27.79;434;0.2;0;0.0;0;0.000;0.488
20/07/2019 9:00;;;;32;32;30;72;26;28;0;;0.0;0;;32;42;42;48;753.0;0.0;0.0;507;43.62;615;0.3;0;0.0;0;0.000;0.576
20/07/2019 10:00;;;;33;33;32;67;26;28;0;;0.0;0;;33;43;43;50;753.1;0.0;0.0;693;59.63;765;0.5;3;1.1;5;0.000;0.627
20/07/2019 11:00;;;;36;36;33;59;26;28;0;;0.0;0;;36;47;47;54;752.9;0.0;0.0;832;71.59;898;0.6;6;2.7;7;0.000;0.722
20/07/2019 12:00;;;;36;36;35;58;26;28;0;;0.0;0;;36;47;47;54;752.4;0.0;0.0;925;79.59;976;0.7;8;3.5;8;0.000;0.734
20/07/2019 13:00;;;;36;37;36;57;26;28;0;;0.0;0;;36;48;48;54;751.9;0.0;0.0;944;81.23;988;0.7;8;3.5;8;0.000;0.750
20/07/2019 14:00;;;;37;37;36;58;27;29;0;;0.0;0;;37;49;49;56;751.3;0.0;0.0;843;72.53;911;0.6;6;2.8;8;0.000;0.764
20/07/2019 15:00;;;;37;37;36;53;26;28;0;;0.0;0;;37;48;48;55;750.8;0.0;0.0;819;70.47;835;0.6;5;2.0;6;0.000;0.785
20/07/2019 16:00;;;;36;38;36;57;27;28;0;;0.0;0;;36;48;48;55;750.2;0.0;0.0;641;55.15;888;0.5;1;0.4;4;0.000;0.755
20/07/2019 17:00;;;;34;36;34;64;26;28;0;;0.0;0;;34;44;44;51;750.1;0.0;0.0;414;35.62;496;0.3;0;0.0;0;0.000;0.650
20/07/2019 18:00;;;;34;35;34;66;27;28;0;;0.0;0;;34;45;45;47;750.4;0.0;0.0;213;18.33;357;0.2;0;0.0;0;0.000;0.657
20/07/2019 19:00;;;;31;34;31;74;26;27;0;;0.0;0;;31;39;39;39;750.6;0.0;0.0;15;1.29;79;0.0;0;0.0;0;0.000;0.535
20/07/2019 20:00;;;;30;31;30;77;25;26;0;;0.0;0;;30;36;36;35;750.8;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.475
20/07/2019 21:00;;;;28;30;28;79;24;25;0;;0.0;0;;28;33;33;32;751.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.419
20/07/2019 22:00;;;;27;28;27;80;24;24;0;;0.0;0;;27;31;31;30;751.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.375
20/07/2019 23:00;;;;26;27;26;80;23;24;0;;0.0;0;;26;29;29;28;752.1;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.338
21/07/2019 0:00;;;;26;26;26;79;22;23;0;;0.0;0;;26;28;28;27;752.1;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.324
21/07/2019 1:00;;;;25;26;25;78;21;22;0;;0.0;0;;25;27;27;26;751.9;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.296
21/07/2019 2:00;;;;25;26;25;77;21;22;0;;0.0;0;;25;26;26;25;751.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.280
21/07/2019 3:00;;;;25;25;25;76;20;22;0;;0.0;0;;25;26;26;25;751.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.275
21/07/2019 4:00;;;;24;25;24;76;20;21;0;;0.0;0;;24;25;25;24;751.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.252
21/07/2019 5:00;;;;24;24;24;76;20;21;0;;0.0;0;;24;25;25;24;752.3;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.243
21/07/2019 6:00;;;;24;24;24;76;19;21;0;;0.0;0;;24;25;25;24;752.4;0.0;0.0;5;0.43;21;0.0;0;0.0;0;0.000;0.229
21/07/2019 7:00;;;;26;26;24;75;21;23;0;;0.0;0;;26;28;28;30;752.6;0.0;0.0;82;7.06;160;0.1;0;0.0;0;0.000;0.331
21/07/2019 8:00;;;;29;29;26;80;25;26;0;;0.0;0;;29;35;35;39;753.0;0.0;0.0;266;22.89;403;0.2;0;0.0;0;0.000;0.440
21/07/2019 9:00;;;;32;32;29;71;26;27;0;;0.0;0;;32;41;41;47;752.8;0.0;0.0;503;43.28;592;0.3;0;0.0;0;0.000;0.572
21/07/2019 10:00;;;;33;34;32;65;26;27;0;;0.0;0;;33;42;42;49;752.6;0.0;0.0;671;57.74;759;0.5;2;1.1;5;0.000;0.625
21/07/2019 11:00;;;;35;35;33;61;27;28;0;;0.0;0;;35;46;46;54;752.1;0.0;0.0;818;70.38;882;0.6;6;2.6;7;0.000;0.706
21/07/2019 12:00;;;;36;36;35;56;26;27;0;;0.0;0;;36;46;46;53;751.9;0.0;0.0;897;77.18;925;0.6;8;3.3;8;0.000;0.734
21/07/2019 13:00;;;;37;38;36;55;26;28;0;;0.0;0;;37;48;48;55;751.3;0.0;0.0;914;78.64;937;0.7;8;3.4;8;0.000;0.771
21/07/2019 14:00;;;;37;37;37;58;27;29;0;;0.0;0;;37;50;50;56;750.8;0.0;0.0;863;74.26;900;0.6;7;2.8;7;0.000;0.771
21/07/2019 15:00;;;;36;37;36;56;26;28;0;;0.0;0;;36;47;47;54;750.5;0.0;0.0;740;63.67;809;0.5;4;1.8;6;0.000;0.750
21/07/2019 16:00;;;;37;37;36;54;26;28;0;;0.0;0;;37;47;47;54;750.2;0.0;0.0;607;52.23;659;0.4;0;0.2;3;0.000;0.762
21/07/2019 17:00;;;;35;38;35;59;26;27;0;;0.0;0;;35;44;44;52;750.4;0.0;0.0;501;43.11;578;0.4;0;0.0;0;0.000;0.692
21/07/2019 18:00;;;;34;35;34;62;25;27;0;;0.0;0;;34;42;42;44;750.5;0.0;0.0;226;19.45;394;0.2;0;0.0;0;0.000;0.644
21/07/2019 19:00;;;;31;34;31;69;25;26;0;;0.0;0;;31;38;38;37;751.0;0.0;0.0;14;1.20;60;0.0;0;0.0;0;0.000;0.537
21/07/2019 20:00;;;;30;31;30;74;25;26;0;;0.0;0;;30;36;36;35;751.3;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.479
21/07/2019 21:00;;;;29;30;29;77;24;25;0;;0.0;0;;29;33;33;32;752.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.424
21/07/2019 22:00;;;;28;29;28;80;24;25;0;;0.0;0;;28;32;32;31;753.0;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.396
21/07/2019 23:00;;;;28;28;27;79;24;24;0;;0.0;0;;28;31;31;30;753.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.382
22/07/2019 0:00;;;;27;28;27;80;23;24;0;;0.0;0;;27;29;29;28;753.0;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.343
22/07/2019 1:00;;;;26;27;26;79;22;23;0;;0.0;0;;26;28;28;26;752.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.306
22/07/2019 2:00;;;;26;26;26;77;21;22;0;;0.0;0;;26;27;27;26;752.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.308
22/07/2019 3:00;;;;25;26;25;77;21;22;0;;0.0;0;;25;27;27;26;752.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.292
22/07/2019 4:00;;;;25;25;25;77;20;21;0;;0.0;0;;25;26;26;25;752.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.262
22/07/2019 5:00;;;;24;25;24;77;20;21;0;;0.0;0;;24;25;25;24;752.8;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.245
22/07/2019 6:00;;;;24;24;24;76;20;21;0;;0.0;0;;24;25;25;24;752.9;0.0;0.0;2;0.17;12;0.0;0;0.0;0;0.000;0.238
22/07/2019 7:00;;;;26;26;24;75;21;22;0;;0.0;0;;26;28;28;29;753.4;0.0;0.0;78;6.71;165;0.1;0;0.0;0;0.000;0.312
22/07/2019 8:00;;;;30;30;26;79;26;26;0;;0.0;0;;30;36;36;41;753.5;0.0;0.0;278;23.92;388;0.2;0;0.0;0;0.000;0.468
22/07/2019 9:00;;;;32;32;30;75;27;28;0;;0.0;0;;32;41;41;47;753.7;0.0;0.0;493;42.42;592;0.3;0;0.0;0;0.000;0.551
22/07/2019 10:00;;;;34;34;32;66;27;28;0;;0.0;0;;34;46;46;53;753.7;0.0;0.0;680;58.51;759;0.5;2;1.0;5;0.000;0.664
22/07/2019 11:00;;;;35;35;34;61;26;28;0;;0.0;0;;35;45;45;52;753.3;0.0;0.0;812;69.87;863;0.6;6;2.5;7;0.000;0.685
22/07/2019 12:00;;;;36;36;34;55;25;27;0;;0.0;0;;36;44;44;51;753.0;0.0;0.0;895;77.01;926;0.6;8;3.2;8;0.000;0.718
22/07/2019 13:00;;;;37;37;36;56;27;28;0;;0.0;0;;37;49;49;56;752.2;0.0;0.0;917;78.90;926;0.7;8;3.3;8;0.000;0.775
22/07/2019 14:00;;;;36;37;35;62;27;29;0;;0.0;0;;36;48;48;54;751.9;0.0;0.0;844;72.62;923;0.6;6;2.6;7;0.000;0.718
22/07/2019 15:00;;;;33;37;33;65;25;27;0;;0.0;0;;33;40;40;47;751.7;0.0;0.0;799;68.75;840;0.6;4;1.8;5;0.000;0.593
22/07/2019 16:00;;;;28;32;28;78;24;25;0;;0.0;0;;28;33;33;37;751.7;0.2;0.0;303;26.07;712;0.2;0;0.0;0;0.000;0.414
22/07/2019 17:00;;;;32;32;28;69;25;27;0;;0.0;0;;32;39;39;45;751.5;0.0;0.0;289;24.87;508;0.2;0;0.0;0;0.000;0.558
22/07/2019 18:00;;;;31;32;31;72;25;26;0;;0.0;0;;31;38;38;38;751.9;0.0;0.0;134;11.53;246;0.1;0;0.0;0;0.000;0.516
22/07/2019 19:00;;;;29;31;29;78;25;25;0;;0.0;0;;29;34;34;33;753.0;0.0;0.0;8;0.69;44;0.0;0;0.0;0;0.000;0.433
22/07/2019 20:00;;;;28;29;28;79;24;25;0;;0.0;0;;28;32;32;31;753.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.403
22/07/2019 21:00;;;;27;28;27;81;24;24;0;;0.0;0;;27;31;31;30;754.0;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.370
22/07/2019 22:00;;;;27;27;27;81;23;24;0;;0.0;0;;27;30;30;29;754.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.350
22/07/2019 23:00;;;;27;27;27;81;24;24;0;;0.0;0;;27;30;30;29;754.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.363
23/07/2019 0:00;;;;27;27;27;81;23;24;0;;0.0;0;;27;29;29;28;754.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.343
23/07/2019 1:00;;;;26;27;26;81;23;24;0;;0.0;0;;26;29;29;28;754.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.331
23/07/2019 2:00;;;;26;26;26;80;22;23;0;;0.0;0;;26;28;28;27;753.8;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.306
23/07/2019 3:00;;;;25;26;25;80;21;22;0;;0.0;0;;25;26;26;25;754.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.275
23/07/2019 4:00;;;;25;25;25;80;22;23;0;;0.0;0;;25;27;27;26;754.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.294
23/07/2019 5:00;;;;25;25;25;80;21;22;0;;0.0;0;;25;27;27;26;754.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.285
23/07/2019 6:00;;;;25;25;25;80;22;22;0;;0.0;0;;25;27;27;26;755.0;0.0;0.0;2;0.17;21;0.0;0;0.0;0;0.000;0.289
23/07/2019 7:00;;;;26;26;25;80;22;23;0;;0.0;0;;26;28;28;28;756.2;0.0;0.0;31;2.67;63;0.0;0;0.0;0;0.000;0.308
23/07/2019 8:00;;;;28;28;26;82;24;25;0;;0.0;0;;28;32;32;34;756.2;0.0;0.0;157;13.51;232;0.1;0;0.0;0;0.000;0.391
23/07/2019 9:00;;;;29;29;28;80;25;26;0;;0.0;0;;29;35;35;38;756.6;0.0;0.0;255;21.94;322;0.2;0;0.0;0;0.000;0.442
23/07/2019 10:00;;;;31;31;29;75;26;27;0;;0.0;0;;31;38;38;44;755.9;0.0;0.0;517;44.48;722;0.3;5;2.1;16;0.000;0.514
23/07/2019 11:00;;;;31;32;30;73;26;27;0;;0.0;0;;31;40;40;47;755.6;0.0;0.0;658;56.62;844;0.4;4;1.8;8;0.000;0.549
23/07/2019 12:00;;;;32;33;31;68;26;27;0;;0.0;0;;32;41;41;47;755.0;0.0;0.0;511;43.97;613;0.4;1;0.5;5;0.000;0.590
23/07/2019 13:00;;;;32;33;32;69;26;27;0;;0.0;0;;32;41;41;47;754.5;0.0;0.0;563;48.44;677;0.4;4;1.7;5;0.000;0.579
23/07/2019 14:00;;;;30;32;30;77;26;27;0;;0.0;0;;30;38;38;41;754.1;0.0;0.0;313;26.93;610;0.2;0;0.2;4;0.000;0.498
23/07/2019 15:00;;;;31;31;30;76;26;27;0;;0.0;0;;31;39;39;44;753.8;0.0;0.0;340;29.25;390;0.2;0;0.0;0;0.000;0.521
23/07/2019 16:00;;;;31;31;31;76;26;27;0;;0.0;0;;31;39;39;44;753.7;0.0;0.0;317;27.28;341;0.2;0;0.0;0;0.000;0.514
23/07/2019 17:00;;;;30;31;30;77;25;26;0;;0.0;0;;30;36;36;40;753.9;0.0;0.0;181;15.57;271;0.1;0;0.0;0;0.000;0.479
23/07/2019 18:00;;;;29;30;29;80;25;26;0;;0.0;0;;29;34;34;35;754.0;0.0;0.0;77;6.63;109;0.1;0;0.0;0;0.000;0.438
23/07/2019 19:00;;;;27;29;27;82;24;25;0;;0.0;0;;27;31;31;30;754.7;0.0;0.0;5;0.43;26;0.0;0;0.0;0;0.000;0.375
23/07/2019 20:00;;;;26;27;26;81;23;24;0;;0.0;0;;26;29;29;28;755.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.329
23/07/2019 21:00;;;;26;26;26;80;22;23;0;;0.0;0;;26;28;28;27;755.3;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.306
23/07/2019 22:00;;;;25;26;25;80;22;23;0;;0.0;0;;25;27;27;26;756.0;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.292
23/07/2019 23:00;;;;25;25;25;79;21;22;0;;0.0;0;;25;27;27;26;756.1;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.294
24/07/2019 0:00;;;;25;25;25;79;21;22;0;;0.0;0;;25;27;27;26;755.7;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.289
24/07/2019 1:00;;;;25;25;25;79;21;22;0;;0.0;0;;25;27;27;26;755.1;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.282
24/07/2019 2:00;;;;25;25;25;79;21;22;0;;0.0;0;;25;26;26;25;755.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.271
24/07/2019 3:00;;;;25;25;25;78;21;22;0;;0.0;0;;25;26;26;25;755.0;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.280
24/07/2019 4:00;;;;25;25;25;78;21;22;0;;0.0;0;;25;26;26;25;755.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.273
24/07/2019 5:00;;;;25;25;25;78;21;22;0;;0.0;0;;25;26;26;25;755.7;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.264
24/07/2019 6:00;;;;24;25;24;78;20;21;0;;0.0;0;;24;26;26;25;756.0;0.0;0.0;2;0.17;12;0.0;0;0.0;0;0.000;0.255
24/07/2019 7:00;;;;26;26;24;76;21;22;0;;0.0;0;;26;27;27;28;756.6;0.0;0.0;53;4.56;98;0.0;0;0.0;0;0.000;0.301
24/07/2019 8:00;;;;29;29;26;80;25;26;0;;0.0;0;;29;34;34;38;756.5;0.0;0.0;221;19.02;334;0.2;0;0.0;0;0.000;0.438
24/07/2019 9:00;;;;31;31;29;76;26;27;0;;0.0;0;;31;38;38;44;756.8;0.0;0.0;469;40.35;610;0.3;0;0.0;0;0.000;0.512
24/07/2019 10:00;;;;31;31;30;73;26;27;0;;0.0;0;;31;40;40;45;756.7;0.0;0.0;466;40.10;582;0.3;0;0.0;0;0.000;0.542
24/07/2019 11:00;;;;32;32;31;74;27;28;0;;0.0;0;;32;41;41;47;756.1;0.0;0.0;487;41.90;745;0.3;0;0.1;5;0.000;0.558
24/07/2019 12:00;;;;32;32;31;71;26;27;0;;0.0;0;;32;41;41;47;755.7;0.0;0.0;531;45.69;844;0.4;2;0.9;6;0.000;0.574
24/07/2019 13:00;;;;29;32;29;80;25;26;0;;0.0;0;;29;34;34;37;755.2;0.0;0.0;243;20.91;431;0.2;0;0.0;0;0.000;0.438
24/07/2019 14:00;;;;25;29;25;82;22;23;0;;0.0;0;;25;27;27;27;754.8;0.0;0.0;57;4.90;69;0.1;0;0.0;0;0.000;0.292
24/07/2019 15:00;;;;26;26;25;81;23;24;0;;0.0;0;;26;29;29;29;754.0;0.0;0.0;61;5.25;83;0.1;0;0.0;0;0.000;0.336
24/07/2019 16:00;;;;27;27;26;81;24;24;0;;0.0;0;;27;31;31;33;753.2;0.0;0.0;120;10.33;309;0.1;0;0.0;0;0.000;0.370
24/07/2019 17:00;;;;29;29;27;80;25;26;0;;0.0;0;;29;34;34;38;753.4;0.0;0.0;214;18.41;355;0.2;0;0.0;0;0.000;0.431
24/07/2019 18:00;;;;29;29;28;79;25;26;0;;0.0;0;;29;34;34;35;753.8;0.0;0.0;105;9.03;214;0.1;0;0.0;0;0.000;0.438
24/07/2019 19:00;;;;27;29;27;81;23;24;0;;0.0;0;;27;30;30;29;754.3;0.0;0.0;5;0.43;30;0.0;0;0.0;0;0.000;0.347
24/07/2019 20:00;;;;26;27;26;79;22;23;0;;0.0;0;;26;28;28;27;754.9;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.315
24/07/2019 21:00;;;;25;26;25;78;21;22;0;;0.0;0;;25;27;27;26;755.2;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.296
24/07/2019 22:00;;;;25;25;25;79;21;22;0;;0.0;0;;25;27;27;26;755.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.287
24/07/2019 23:00;;;;25;25;25;80;21;22;0;;0.0;0;;25;26;26;25;755.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.271
25/07/2019 0:00;;;;24;25;24;79;21;22;0;;0.0;0;;24;26;26;24;755.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.252
25/07/2019 1:00;;;;24;24;24;79;20;21;0;;0.0;0;;24;25;25;24;754.9;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.243
25/07/2019 2:00;;;;24;24;24;78;20;21;0;;0.0;0;;24;25;25;24;754.6;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.231
25/07/2019 3:00;;;;24;24;24;78;20;21;0;;0.0;0;;24;25;25;24;754.0;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.227
25/07/2019 4:00;;;;24;24;24;77;19;21;0;;0.0;0;;24;25;25;24;754.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.225
25/07/2019 5:00;;;;24;24;24;77;19;20;0;;0.0;0;;24;24;24;23;754.4;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.215
25/07/2019 6:00;;;;23;24;23;77;19;20;0;;0.0;0;;23;24;24;23;754.6;0.0;0.0;1;0.09;11;0.0;0;0.0;0;0.000;0.204
25/07/2019 7:00;;;;24;24;23;76;19;21;0;;0.0;0;;24;25;25;25;755.0;0.0;0.0;41;3.53;128;0.0;0;0.0;0;0.000;0.229
25/07/2019 8:00;;;;28;28;24;80;24;25;0;;0.0;0;;28;32;32;36;755.5;0.0;0.0;233;20.05;376;0.2;0;0.0;0;0.000;0.400
25/07/2019 9:00;;;;29;29;28;77;25;26;0;;0.0;0;;29;35;35;39;755.6;0.0;0.0;324;27.88;411;0.2;0;0.0;0;0.000;0.461
25/07/2019 10:00;;;;31;31;29;74;25;26;0;;0.0;0;;31;38;38;43;755.9;0.0;0.0;446;38.38;687;0.3;0;0.0;8;0.000;0.509
25/07/2019 11:00;;;;32;32;31;70;26;27;0;;0.0;0;;32;41;41;48;755.5;0.0;0.0;623;53.61;828;0.4;5;2.3;16;0.000;0.583
25/07/2019 12:00;;;;34;34;32;67;27;28;0;;0.0;0;;34;45;45;52;754.7;0.0;0.0;792;68.15;1120;0.5;5;2.3;9;0.000;0.650
25/07/2019 13:00;;;;34;35;33;63;26;27;0;;0.0;0;;34;43;43;50;753.9;0.0;0.0;748;64.36;1058;0.5;6;2.7;9;0.000;0.644
25/07/2019 14:00;;;;34;34;33;61;25;27;0;;0.0;0;;34;43;43;49;753.6;0.0;0.0;689;59.28;830;0.5;5;2.2;6;0.000;0.653
25/07/2019 15:00;;;;32;34;32;70;26;27;0;;0.0;0;;32;40;40;45;753.2;0.0;0.0;412;35.45;647;0.3;1;0.4;4;0.000;0.563
25/07/2019 16:00;;;;32;32;32;71;26;27;0;;0.0;0;;32;40;40;44;753.2;0.0;0.0;273;23.49;327;0.2;0;0.0;0;0.000;0.553
25/07/2019 17:00;;;;31;32;31;71;25;26;0;;0.0;0;;31;37;37;40;753.2;0.0;0.0;132;11.36;253;0.1;0;0.0;0;0.000;0.514
25/07/2019 18:00;;;;29;31;29;78;25;26;0;;0.0;0;;29;36;36;36;753.5;0.0;0.0;75;6.45;118;0.1;0;0.0;0;0.000;0.463
25/07/2019 19:00;;;;28;29;28;80;24;25;0;;0.0;0;;28;33;33;32;754.3;0.0;0.0;6;0.52;30;0.0;0;0.0;0;0.000;0.405
25/07/2019 20:00;;;;27;28;27;81;24;24;0;;0.0;0;;27;31;31;30;754.5;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.368
25/07/2019 21:00;;;;26;27;26;81;23;24;0;;0.0;0;;26;29;29;28;754.8;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.336
25/07/2019 22:00;;;;25;26;25;81;22;23;0;;0.0;0;;25;27;27;26;754.8;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.289
25/07/2019 23:00;;;;25;25;25;80;21;22;0;;0.0;0;;25;26;26;25;754.9;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.264
26/07/2019 0:00;;;;24;25;24;78;20;21;0;;0.0;0;;24;25;25;24;754.8;0.0;0.0;0;0.00;0;0.0;0;0.0;0;0.000;0.245
